"PID","Sale_Price"
909175080,68323.9318687859
902206040,132765.573054385
916477060,285682.143512495
911204100,78975.1673517112
528480150,203235.201147235
909254090,170946.825396294
905228050,72582.9812109993
907425010,141504.516892893
906201021,161990.693760484
902207110,69318.5645737387
911370520,297671.529203734
534427140,150602.39148566
528431030,211243.47485513
904302030,169102.5709282
923201020,126670.574448186
905103110,124563.560202311
907285050,191973.87450696
905475150,132032.892146306
528427070,230257.506562927
534178010,133717.741765188
908154195,264556.154412432
909281130,269944.60139298
534175010,137226.547510681
528174050,196284.018805407
910200040,128832.375244375
905477010,118048.449563258
535154050,123142.311471686
923275140,123414.474665369
905475160,129148.180623589
528382020,302896.438221382
533213140,172746.122257776
906392090,253870.189351257
906340090,366682.863110256
527453070,131773.670677692
903236010,122031.84015908
534431020,134523.293497348
534250410,195065.805416411
916253320,222793.615483817
923203100,182391.379152381
528221010,178391.747324577
527110020,162018.840783794
527454130,144079.355331366
902206270,137469.136441767
535454050,91433.9331173707
527107130,177169.055209034
532376180,120531.272563701
913350030,202274.917596645
534276290,104318.85071847
532354070,136356.900503395
535154130,148353.714246856
909427200,152814.216203925
534252060,139848.682287388
527451550,117764.385711531
923275200,135181.68763753
906225210,179613.932782585
527161010,177334.39302093
907405030,221281.425264203
535327140,90311.2619160912
916475100,317966.447004951
905402070,128016.487093671
527302175,156382.986411246
903202170,142754.675303145
906426090,171146.878773831
910202100,129590.316684486
909451180,132891.479803625
905100060,127732.972910475
527355280,196077.94374876
909275110,184777.993399716
527302020,188091.558252484
534250400,179845.287186382
903235020,103556.338189258
528222030,192171.409768324
528477050,346148.241758422
533208020,221643.365373947
531452180,195649.561581715
909428180,185534.089822749
907262020,196529.622392946
535300120,168853.639676465
907275090,221192.555279034
903458110,94520.4899230376
532376160,134120.077372081
528363050,326140.143991399
528458040,254689.847685507
527208010,371036.310502034
907185050,199324.120153932
527356050,137372.572640917
923203110,161045.932831146
905105040,110696.600723515
534475185,153589.500270889
907194160,208006.428721137
909254140,86151.8524433098
902401130,158888.485049863
905108120,152254.657374771
908275300,133673.959767164
533221100,186175.848334454
533236060,189116.959571759
532377140,125424.991444703
527164060,172211.03793778
902301130,120419.971348952
528315090,354621.900005965
923225050,136424.908209988
902128020,95788.8643310638
528280230,229067.779078057
527358200,163862.079843393
907187080,193349.553714645
905427010,179627.933774222
905325020,267401.080280795
909254070,182197.649912121
905351045,160762.820055405
902205090,118134.322742658
535150280,131527.760227791
533253160,191165.45752193
532377130,129827.162477882
535478070,133450.456314666
905451050,165871.863043788
902102100,106606.767924601
905201090,166904.22183001
907252020,246118.875665766
902325160,105288.013863719
907125040,159653.006434058
527450030,111442.917884655
528228360,205731.17067711
528222050,171884.374338003
526350040,127833.686357029
535105030,132831.493085389
535402330,182181.188125808
906392100,240284.25324
909455060,158058.778574544
528186050,294864.939178163
531451280,206402.658998348
531363010,183382.807506387
528228325,188191.181243853
535303050,143937.838292647
923203140,154706.680542071
528480160,207802.090543254
528235120,185273.56856555
923400125,140540.499143343
907202080,136690.036102625
906226120,140502.92746822
907410100,184815.42578715
533125080,279000.551480865
527455050,152277.735709686
535301080,116412.51421167
905403050,108618.088641212
528480170,234095.826273034
535378080,131718.442318973
528439050,243703.171713327
917425190,201188.916136447
905401020,264117.795949759
905300080,132697.213090913
923276030,141136.508986863
535354100,133504.908424163
528240150,191620.987576625
916384100,242521.612577229
903225140,125646.259048332
527359050,135833.522773647
535177100,144067.849733003
905402060,159507.335965407
528290170,190690.004271259
534403290,218223.531107953
528458030,231300.84638524
906226110,119715.648756043
535453040,132244.161533893
903475020,116552.186580794
528120010,292345.807069799
907130110,190082.770735919
905107380,131612.408460799
528390210,227840.705769178
527402060,151575.819907808
905226110,126899.423893509
903231130,109688.67144051
535178100,151041.232936173
907125090,165195.895957654
911226030,56139.4939235653
902477130,28272.2933810024
909282020,225888.02095704
907280170,211312.687502018
527166040,164965.938037276
528458140,263525.865848939
528120060,364420.186265723
902301120,132187.111848853
909254150,135817.894689035
923230190,132044.752393541
527163070,187128.369774315
533206050,193473.372902546
916403250,220082.377270793
534428100,146269.0929102
528275060,182088.190118497
527425025,135206.648634162
908103350,137985.716847241
923400150,111273.352029577
902404010,132139.316743837
533206070,213851.466286089
528180110,306142.591357014
534402140,152651.226910093
905452050,95952.8016982999
535151160,137490.810142428
909280030,259367.335168211
535426130,187200.441391894
909475050,182958.678753219
534452060,117696.05625033
902106070,120207.098369968
907290260,229814.686775341
534177230,212523.770582575
909101180,111913.521755486
534201250,171237.533045543
535325400,98171.0127908787
902128100,105746.796111277
534127270,173190.233327504
535325280,136735.743774717
528480060,336220.876394953
527210030,446129.999482757
906201030,176556.415921136
905427070,213337.834648934
535153150,161985.272559941
907227090,121743.553364303
528106020,479854.955677587
527455250,128863.88995138
907125120,141720.385799773
528441090,433462.88435534
535454160,127169.175167171
528275110,232452.1232032
911175360,112269.962868981
903425190,187381.781423902
535451250,127933.413476513
535403200,102393.875762289
923277040,145616.303882127
527425090,103826.357525893
527451330,105836.157442685
909275040,136641.083657596
904300150,68259.5121282296
528482090,296724.537669148
902401060,78326.4795555641
527302185,230493.843539422
909475070,203903.283485918
527405160,104156.666044216
903232100,141422.891979988
534451020,55047.2999591724
910206110,104269.572915042
902105050,122771.849369102
903426200,161189.582414695
528228435,190601.498566024
528120130,354093.651702851
533254050,222589.757820457
908103260,119864.870861391
905200290,152353.130027527
532478020,296171.279966413
907405140,206406.983676638
906394060,196525.776033874
902207140,86449.4449452123
533205060,253019.387361747
535382150,66436.2375547378
909176180,134212.640316663
531367050,220904.834308004
905476225,142790.667949726
535301170,155259.934349009
535452060,131210.518548951
924100070,160042.68147651
905478190,104390.553108358
903230100,100979.496568727
528178090,383822.637158038
906392110,246088.868618446
531382070,228793.902560696
531375110,161357.626772515
916382010,199024.761333783
909101080,97101.4184155781
906223180,214390.452128211
534200030,123446.916936996
910203090,115969.876272437
528292020,228062.872609891
534451080,70823.7650414411
528488100,186579.046581343
904101040,135046.558195771
527216010,453074.812704172
527451410,96216.3778627702
905104080,111571.676754199
531363030,163056.114636119
528294060,182876.189844651
534204120,147942.374279467
902106010,149110.495680588
902128150,146276.861420257
534402170,184904.819240316
528186110,284453.056175948
535402180,114516.40587381
907251090,256783.909647345
903232030,83874.6855130201
909175050,189437.106125104
904351280,129215.660339709
908127100,132810.884182574
531382090,178552.613453977
908102020,103156.087944638
903231080,119202.273606863
910207110,102438.124294783
535383100,89332.7598336173
916382120,299292.101356504
535454060,90707.2587063151
533217050,155971.630808829
902406020,104958.790598023
533251130,192483.068339694
532353050,140072.377493323
906204180,217948.184584248
527452070,136162.627803966
907252190,257192.651784438
909251040,148907.969867632
535327200,130970.654973178
906230030,253096.939018521
908188120,134438.356372381
535379100,133784.346567887
903430050,81889.9658774172
923252100,129316.147029433
903233030,121519.293494353
528144030,276247.843480022
907192040,218404.791884654
907202010,159209.119052836
916386180,212858.444564842
535403280,150171.718778946
526353050,226090.641202983
527210050,378138.349167201
903429080,185978.304473451
528150070,457080.894050843
527358120,162042.233419836
916455150,292887.900276187
916403010,179115.067779224
907253110,239015.239332114
527401160,129286.397870167
907203090,120524.087923069
906204280,275500.393904039
528360050,544995.67267697
914460110,209078.03649785
534127130,164077.787942355
527356060,168195.301197025
528186080,303220.105585431
906475200,219440.2527679
909278020,128293.312682533
528231050,189750.123848822
535380110,92272.1119900938
535175070,141460.460437863
903228060,132181.54607228
528170070,277175.52108305
904301060,162199.103314249
902207170,88092.1668373591
535325320,124363.333730249
907275150,305382.242528755
535175030,158396.733620189
902105110,113846.244935698
910204050,141012.344393943
527146135,286829.756909352
528235000,164899.625491704
528275070,243093.621471932
527353080,180112.135408954
905478030,134306.829934223
533352170,177966.809228814
535457010,139731.217620072
924152030,205157.358711491
532377050,136546.00950046
533252020,166511.885134025
923225300,89717.0287783221
923228220,90352.227070771
535303030,161284.454795665
906223210,239126.10713929
535402070,150301.084592554
906394020,208470.085697958
906403060,221949.631655729
534151120,231562.70844111
907135040,150179.242169273
528116010,311359.600454607
903429010,126740.634051451
533253070,194294.639489174
902406030,120820.411039272
903201080,170026.691037655
908204160,89081.9533826694
908250040,117800.630210949
534431130,118177.015307626
905377020,120900.934126342
534431070,143654.215484188
527165130,172900.751148468
527302090,201106.074819097
907202100,114750.269177748
907295020,224557.238691474
527163010,181570.937380956
904101170,125244.086322785
535354070,122565.494116652
535154060,169248.615779146
907202240,154533.589542829
528280180,229428.709120322
905104240,121588.345836767
534201240,152494.747793034
528490040,226115.4703257
527454200,146526.238115302
535403030,135364.822229573
528490080,211078.49344622
527127150,203917.884056602
906204140,228338.251892256
903227090,134477.185591656
528108140,373549.453417326
902304040,143162.83600105
527450080,126683.215972637
923202025,199618.009337318
905427050,162334.71634947
533223010,169415.561199878
906475170,242684.936379989
534428020,134967.374858832
914474070,229895.748707381
907262070,186022.328460695
528114040,389045.355717662
923225260,163918.597477987
906426060,300589.326652547
527404020,131911.997990512
902125080,114345.085910289
903476100,84804.1468074543
905475510,101636.789354859
534252240,166181.685017677
528228545,170224.295576644
534201280,135941.639776211
910205020,78516.6471069166
907200340,138993.190039586
535382020,139474.34431447
906382040,219780.400593501
909252170,145209.531277119
904100090,169064.265767172
531382120,211948.051579204
535105110,166531.016849458
535350040,136096.949172401
907410130,260833.855440144
527376100,147529.841286226
535177020,128965.476575492
533221090,174904.051713393
906201023,227954.209239608
533208140,176341.499571151
532376110,136794.394516021
905100030,132482.859231789
534204030,145336.229672376
902101050,145643.230633542
916176030,162278.884537379
534129060,197139.367549995
533253050,162216.404248255
902204120,143740.062306675
905351089,185305.064050048
909275160,151978.245705031
528366040,345502.125224892
527403120,104214.912198525
905101490,137069.147593335
906382030,240297.534946164
534400120,185280.54659565
909428190,237731.233766676
527302070,177278.134528854
906200230,149008.176778657
909276160,307854.834235447
534151180,260637.723202237
903481010,75370.1583793699
902106120,74101.1317350295
910206010,81995.120667153
916380060,265713.798711003
902301080,103404.10695359
907175080,220067.954249048
527162130,183331.278410459
535151080,135559.686408503
527131110,234952.448436851
923202137,102336.435969348
533252130,218300.918219603
531367010,184594.493963797
923225190,113760.658701973
533215040,270161.966208896
535454030,89104.1222752784
528344040,344245.707081366
906226070,114009.189058244
916125425,211337.556883875
527451640,111207.585128717
534129040,186430.222433912
528240060,189908.262689592
907401050,197535.447256049
533212150,152385.657332046
533210060,165546.474953907
528387030,266204.443519976
531385130,243606.742221416
907290230,136061.167797739
527328050,157333.042010414
907275140,271610.774418592
910203100,61984.7433680452
916125360,163123.757723967
528110070,306082.752104898
526351030,177889.691872127
905426030,172865.168998436
528477030,235412.553342362
908102130,115755.202174155
535179060,162859.247404256
535450180,76368.3114636698
902330010,154913.880109467
533213020,205529.340638809
531451290,185988.163808174
531375050,138261.3725368
528222060,186042.25734497
534476080,138894.041787629
531376060,192452.294088335
535455090,130479.860762385
527404140,103501.203314533
903206120,186056.902508181
910205130,141734.524091306
923226150,143501.313922323
533352150,160821.552113298
914478020,127460.492748397
905107320,144596.09831971
534151175,255948.341594606
923252075,145214.494726674
1007100110,114797.999795799
906475110,211399.22501532
534176250,139750.450954897
532477040,267485.749015779
531450040,172050.348732315
534278230,131036.41393811
527357180,292874.999467547
924100050,140795.876482059
911102090,89187.1873260629
907410040,196780.50824889
527354040,224318.522196042
903226170,123289.883377628
535453160,124783.896754835
905106140,153339.168206913
528480070,267124.526442153
528456220,217570.867018235
904301110,113663.209130123
528120100,221025.133324103
535304020,138744.150837175
905101200,113713.873619443
528427040,210759.77983469
526355080,351503.758123454
535403150,152368.736818874
527427230,183144.074973191
923230180,138942.123821956
914452190,138401.771404768
905225080,235586.138397356
533352075,169233.794234049
527276160,190840.353745774
534275010,133468.205577567
528150040,371607.164373484
908102140,116682.632288662
923225080,124430.327269252
905104180,136816.782455631
535451010,109852.156249613
907194020,209194.26456661
527375160,193447.238171815
906223140,230545.58006678
907290170,144277.938871945
527451650,123195.780700997
528186090,295187.630376825
527451450,100137.832103793
535476350,161658.920829397
528480130,213705.032892702
535402220,169902.246426151
527403360,114944.053069505
532377060,117831.696238135
527354200,184988.977404758
908152260,148125.67201462
528326030,294950.840092362
527452100,137779.914733842
535152050,238709.285455773
923228180,73409.7057302022
534104100,206399.638124716
902103150,125268.386622711
923203090,156876.07070056
903227140,117863.017625272
903426180,145738.849961138
528176010,465084.394644648
535450100,138777.628527053
905226030,105671.12320491
923276100,126781.4764202
528118030,400740.127833858
923225490,115373.162899783
914476450,200776.691427152
528458080,246878.390285847
535152280,140296.955645406
905426200,146382.974221549
906392120,280052.581118601
535402100,153251.781807139
907200190,135183.776009929
535302080,124994.991191182
535305160,109724.779081437
528221060,169951.72831034
533212050,157742.640499394
908208020,140643.456647628
534276010,120229.490879923
909256060,128876.747335946
528150080,317232.489805447
902134060,100692.805294286
534275220,127681.289095298
907410110,210977.933080106
923225370,102981.608649523
531452070,157099.317126393
534451110,129967.577500496
914475010,146148.73543369
527358140,184001.578862916
528250030,219221.02624483
528142010,299130.37313355
916460060,242372.844278697
535180020,160187.675836416
528386040,362005.495289296
906380070,329427.531417146
907260030,192635.363182749
535455060,116268.19325329
528358040,262868.220989506
909251030,141059.912155826
527164120,202140.159310748
528102010,345728.062273875
923229010,151127.799866164
527158020,173313.759050427
527455080,146198.577739976
907180040,209647.33167945
528327010,410594.591858805
528228280,190745.418340281
535180070,142825.534504582
905479110,115729.248147147
903484080,93811.8802515737
534426110,142252.007808699
534479120,120126.524331725
905475520,105297.953652892
528174070,199924.990285483
916384080,256131.553846729
532377020,103698.309445262
909101190,137489.603444173
909275250,146838.086522435
905106170,125619.388210095
528172060,232655.731326991
532377100,127827.977241257
528290060,158449.530265202
534400060,167511.136146886
528221040,192813.254007458
531380080,239562.439650809
909455040,166651.880217158
907262060,245198.70162826
527455060,148726.421015928
531452020,129765.530532544
527425060,100646.986394456
909250030,126163.876225118
535180100,140799.296224711
923225200,127042.325679519
534128100,160763.226575637
528253020,242857.011436105
907230240,149653.923805327
527451020,118972.483663412
902103170,88673.8786001051
534226120,132657.328678281
533250110,220935.045142988
907280090,235128.801839108
909101060,68046.9492576901
535380050,142010.258174007
531475220,158493.923000767
907425030,140595.720777533
907192030,182865.145270742
535377100,77156.3723484631
923202220,138306.956164175
923229100,185306.285099855
902106140,110319.79090613
909475230,282110.932224493
526303060,196926.22483455
528294050,171349.963848665
909275310,202886.074456879
528480040,259886.807239004
903226160,104488.347546588
905480030,108589.280484005
907425015,143723.284995466
528218150,173055.251631411
905352140,234807.541442552
907290020,247103.775769804
909251170,156035.495115766
535302070,126483.986477871
532378240,125722.296419292
527402130,117539.620163216
533221080,177049.013210311
905108170,146423.990598454
527158090,177932.014527051
535355020,166810.35448263
535451210,99929.0828729484
528326110,320042.417404141
908152060,132068.320804782
908188140,134573.720814798
531375060,135594.724073903
902204060,127310.938636125
907194110,179186.45843002
907196060,198428.475457006
909250210,124635.780123384
902109160,125024.643226094
907192090,210797.722784109
908276140,124287.02717594
903456060,87667.2192679144
535353060,111810.73298184
534175080,230436.126510811
903430080,112546.552253099
906223110,237985.111777695
528431050,267823.343798364
914476430,132464.445137469
906426195,237871.356697674
905226130,150351.834047486
528363110,347142.083388912
907412090,186905.14183322
905402110,141113.612968129
528102110,434099.524769055
908201100,83451.6847437375
914476080,117951.962323368
533206040,174999.786964695
909281080,247482.525750955
902105130,78461.2124578847
916403230,191939.443680304
